source,target
949a68c4d0513574a4a504ce6f867b1330f8a947,bd2fbbd4228f4e6c79a182876afa7fd972f79dde
949a68c4d0513574a4a504ce6f867b1330f8a947,bde9815a182e8c4a6c3fe8cdbdf600d937cb530f
949a68c4d0513574a4a504ce6f867b1330f8a947,c32d1479660973d45b4068739b617318304eb848
949a68c4d0513574a4a504ce6f867b1330f8a947,c74a3629120c22e72e4997d380d1a9bd3d72ac83
949a68c4d0513574a4a504ce6f867b1330f8a947,c94c156d00e0550a89a4af7bffd1d0c562320c76
949a68c4d0513574a4a504ce6f867b1330f8a947,cfcf4b5277f074a6d4e73c11ee60a3cea1fc0b50
949a68c4d0513574a4a504ce6f867b1330f8a947,d2f6ac8b70044a437a7d5444252d6af6037b46c2
949a68c4d0513574a4a504ce6f867b1330f8a947,e119669322fd5b026ee1a699446c8ee3abcea93d
949a68c4d0513574a4a504ce6f867b1330f8a947,e87834e60872a3cd4377ee9e89aa5dde138a2096
949a68c4d0513574a4a504ce6f867b1330f8a947,f8da2a65c12b1d968b27b70ea46fad01cf6fa17a
949a68c4d0513574a4a504ce6f867b1330f8a947,fd9c5c52a26e99e6bc3155db67cb94efe6054e04
949a68c4d0513574a4a504ce6f867b1330f8a947,ff2c2e3e83d1e8828695484728393c76ee07a101
216b7f26e3ecd1bad785c03d541a7480c7757e17,03820e5cd244eaefbfa65a3c4b28aa8fe15be7f3
216b7f26e3ecd1bad785c03d541a7480c7757e17,03f03f1b9a773871b127b07eac3ed509f04c662e
216b7f26e3ecd1bad785c03d541a7480c7757e17,04fdfc47feeb4405a8705cc3dfdf1faf91b9616e
216b7f26e3ecd1bad785c03d541a7480c7757e17,0755e24fe4c8a2251a2cfc0a51f92ea00a67a85b
216b7f26e3ecd1bad785c03d541a7480c7757e17,076a1a9b87f8fad398cd213e1d8a841c5938d185
216b7f26e3ecd1bad785c03d541a7480c7757e17,08ae35a335b9086aade38495a2b35e5cab1ea800
216b7f26e3ecd1bad785c03d541a7480c7757e17,08fa1ab188ffc36763ca188058931ab538c95fb5
216b7f26e3ecd1bad785c03d541a7480c7757e17,0af497d2156109351baac231b64b8b4576709fc0
216b7f26e3ecd1bad785c03d541a7480c7757e17,0b7aa7d3b6241502ac0fe06b69f64e51bd880e7d
216b7f26e3ecd1bad785c03d541a7480c7757e17,0d9209e61f05145902538a435647e242ad427e7e
216b7f26e3ecd1bad785c03d541a7480c7757e17,0e34264c0d8b4a62d7216624231acfc517499bbe
216b7f26e3ecd1bad785c03d541a7480c7757e17,136695b14885df36e25b1bf25f66ec9cff73697f
216b7f26e3ecd1bad785c03d541a7480c7757e17,172a462f01ab8947d7f5621468e35f64d2998199
216b7f26e3ecd1bad785c03d541a7480c7757e17,1843aed50986e7cfb1d594ec6764edd9e9fe1390
216b7f26e3ecd1bad785c03d541a7480c7757e17,19770b9347191ab3f6b184ace329319fcc0cafb3
216b7f26e3ecd1bad785c03d541a7480c7757e17,1ac9508a9452baa04bf31b6e488f2e9a551c2dbd
216b7f26e3ecd1bad785c03d541a7480c7757e17,1bc4fdbf9ac0248f391867c86e2bab659e74ebfb
216b7f26e3ecd1bad785c03d541a7480c7757e17,2020a66d1291df3c6255c4986079db466824dedb
216b7f26e3ecd1bad785c03d541a7480c7757e17,21a62fad84c712f1cf6885661d49b008a9499bc9
216b7f26e3ecd1bad785c03d541a7480c7757e17,239ea63aad4fd7c6a8498e05468f19af5ac2015b
216b7f26e3ecd1bad785c03d541a7480c7757e17,24a7cf45982d11f557e16293dc23d03c8587e534
216b7f26e3ecd1bad785c03d541a7480c7757e17,2b942c8fe50f1aadd53ca965da30909e2df04a43
216b7f26e3ecd1bad785c03d541a7480c7757e17,35677448d6078e653e64ef8390db595737db19c4
216b7f26e3ecd1bad785c03d541a7480c7757e17,385197d4c02593e2823c71e4f90a0993b703620e
216b7f26e3ecd1bad785c03d541a7480c7757e17,3af0a8a5ec48023fe7feaaff790e8dd03badce76
216b7f26e3ecd1bad785c03d541a7480c7757e17,3e708b0cd19818e0c7408765dd922835661f8a24
216b7f26e3ecd1bad785c03d541a7480c7757e17,40edea19ac56a432a3f6aee878b605ff9bde2241
216b7f26e3ecd1bad785c03d541a7480c7757e17,424c32ae1d3cbef94286d72ca44581a857005a80
216b7f26e3ecd1bad785c03d541a7480c7757e17,43bd5eb5e2003da33210dae1e9d68b6df6b64b7e
216b7f26e3ecd1bad785c03d541a7480c7757e17,4405999c1aee6a501072e3b7012aae8949bcda5a
216b7f26e3ecd1bad785c03d541a7480c7757e17,4523719418b4b5c6a7bbfa0fddb9ad838f299c01
216b7f26e3ecd1bad785c03d541a7480c7757e17,48ddd9101a90fe65e3061de69626741b843ff5e4
216b7f26e3ecd1bad785c03d541a7480c7757e17,51430a0a3e9e5113090fbdbe3701fbab97ed83f0
216b7f26e3ecd1bad785c03d541a7480c7757e17,51aa0316cb2cf713a25860a72c649dae59cf00ad
216b7f26e3ecd1bad785c03d541a7480c7757e17,51f1d5d32182e15b0d4f8cb72e63b5145cdcba68
216b7f26e3ecd1bad785c03d541a7480c7757e17,53dd4141f85857c366766c1ac5f78c2b7392372e
216b7f26e3ecd1bad785c03d541a7480c7757e17,55565a9055e8a0f63bee335808ff63796736b801
216b7f26e3ecd1bad785c03d541a7480c7757e17,5e5afe1aadb81c29535789b141138b1694ee4512
216b7f26e3ecd1bad785c03d541a7480c7757e17,5f4c7cec3d5d802c5184761eac39d1f60573c0af
216b7f26e3ecd1bad785c03d541a7480c7757e17,60df4b35cbe2aa4539846ab320b464cd5d2ec76c
216b7f26e3ecd1bad785c03d541a7480c7757e17,693a614718a96d61968ec573b2932a3301092c9a
216b7f26e3ecd1bad785c03d541a7480c7757e17,69b646f059ad41f4a11e9d97be5d2df7dab1b45d
216b7f26e3ecd1bad785c03d541a7480c7757e17,6a280a180f0d0b6df6dcac0bc26e5b73628b4bb9
216b7f26e3ecd1bad785c03d541a7480c7757e17,6c55743fe6e170e86bda02302dde6f1dab719c68
216b7f26e3ecd1bad785c03d541a7480c7757e17,6cd3577416aa3f335f797baad278f90c16f2dd05
216b7f26e3ecd1bad785c03d541a7480c7757e17,6cf98b123feac6504b0dc3a8b46e1462dd69121e
216b7f26e3ecd1bad785c03d541a7480c7757e17,710cd68d494ed2ee47df19c57f3faa89623c6d38
216b7f26e3ecd1bad785c03d541a7480c7757e17,75d3aa625f71908b84edd3010b1044ee1ab6caa6
216b7f26e3ecd1bad785c03d541a7480c7757e17,771eaf694b20bf100c5a7931f54b12937d07579a
216b7f26e3ecd1bad785c03d541a7480c7757e17,7c2476e065a8013faa8b13433228bb48a294aab8
216b7f26e3ecd1bad785c03d541a7480c7757e17,7c4b699cf82e6043d9ae7a7f45fc4edf36f0dbae
216b7f26e3ecd1bad785c03d541a7480c7757e17,7e7343a5608fff1c68c5259db0c77b9193f1546d
216b7f26e3ecd1bad785c03d541a7480c7757e17,7edadeea92fe1dfc1b8e399419e948b6b4ff7a45
216b7f26e3ecd1bad785c03d541a7480c7757e17,8017699564136f93af21575810d557dba1ee6fc6
216b7f26e3ecd1bad785c03d541a7480c7757e17,807c1f19047f96083e13614f7ce20f2ac98c239a
216b7f26e3ecd1bad785c03d541a7480c7757e17,8a274bf7fa3405435387be43667432c44ce9ab24
216b7f26e3ecd1bad785c03d541a7480c7757e17,8e98629f65d9517afa8546c12f787921cfc64cf0
216b7f26e3ecd1bad785c03d541a7480c7757e17,92f501da52d92f1ded6c2abb6c7eb3a3d1bbd423
216b7f26e3ecd1bad785c03d541a7480c7757e17,953871d5f8882d21d698844326e057269b045d15
216b7f26e3ecd1bad785c03d541a7480c7757e17,95a843768b41ae717b0888c8c379dcf73248154c
216b7f26e3ecd1bad785c03d541a7480c7757e17,993d736b0174abf2f713bea9d9642b85a2313cae
216b7f26e3ecd1bad785c03d541a7480c7757e17,9b49005605b5f451541c86ea283d28b0ae4be78c
216b7f26e3ecd1bad785c03d541a7480c7757e17,9d6e00b299cad9ca03c3e6d8504c9ef6af464cb8
216b7f26e3ecd1bad785c03d541a7480c7757e17,9e463eefadbcd336c69270a299666e4104d50159
216b7f26e3ecd1bad785c03d541a7480c7757e17,9eb715fe0347445a2d63518cbb476d345ba86233
216b7f26e3ecd1bad785c03d541a7480c7757e17,9f73bbd24aac4ec5d13349fb3884058cc728d23e
216b7f26e3ecd1bad785c03d541a7480c7757e17,a23d9f4679658edb63d69a1fc24c72ffd5faedf9
216b7f26e3ecd1bad785c03d541a7480c7757e17,a864f4b19fda695f5558aa61b76bd898c56f266f
216b7f26e3ecd1bad785c03d541a7480c7757e17,a8aaa19f082e36bcd0caf24d91389ad1cd659759
216b7f26e3ecd1bad785c03d541a7480c7757e17,a919d22e90c2410c6e040083e343122e5c20ab59
216b7f26e3ecd1bad785c03d541a7480c7757e17,ac2085fc9f49890bbc3c4026c29407074b19dfb1
216b7f26e3ecd1bad785c03d541a7480c7757e17,ae44755cb706d9223a4c0582006d6c0ff4f05702
216b7f26e3ecd1bad785c03d541a7480c7757e17,ae5cba40afc6a17d7f133f5472e0cd22c72f858b
216b7f26e3ecd1bad785c03d541a7480c7757e17,b329779f34e72ad8ffdad16102b0d97ab445c3b2
216b7f26e3ecd1bad785c03d541a7480c7757e17,b48694cb275eba60b48026f3159373c92c1b286c
216b7f26e3ecd1bad785c03d541a7480c7757e17,b4b3f9d4cded71989a6d092c7f7ed6957f89d341
216b7f26e3ecd1bad785c03d541a7480c7757e17,b51dcd36f4cfca657301dff9242bd4ac160d53ec
216b7f26e3ecd1bad785c03d541a7480c7757e17,b667707481aab686507a22868a06307046b96e25
216b7f26e3ecd1bad785c03d541a7480c7757e17,bd185e4f80d1fa2def96815269ec60dff862a7a1
216b7f26e3ecd1bad785c03d541a7480c7757e17,be9ea0205a23b41370b87932e0e80bb8c250a1bd
216b7f26e3ecd1bad785c03d541a7480c7757e17,c369d4807adeff168a6fef1dd7986d62fc150a78
216b7f26e3ecd1bad785c03d541a7480c7757e17,c44389f84f2424dd8e061bce0dc216f86e5f3682
216b7f26e3ecd1bad785c03d541a7480c7757e17,c4d93f33bb8daed98aff1f04c184ee1e2dd5c577
216b7f26e3ecd1bad785c03d541a7480c7757e17,c687994289f11971c9185a17c331fae51c14ee74
216b7f26e3ecd1bad785c03d541a7480c7757e17,c887ce84ebe594b740006f4fccec08545283b85f
216b7f26e3ecd1bad785c03d541a7480c7757e17,cfc016626f23afa26debe7139c4dc32ff6fcba24
216b7f26e3ecd1bad785c03d541a7480c7757e17,d04a9a9e72cbf162660316b7b4ae8fc8832304c7
216b7f26e3ecd1bad785c03d541a7480c7757e17,d2769a3ad69885d454c8de281213b2d2ef23056c
216b7f26e3ecd1bad785c03d541a7480c7757e17,d2ebe2ba693cb3b904f8cb5426ab4553802ea9c6
216b7f26e3ecd1bad785c03d541a7480c7757e17,d2efec0f70ab1be10297b6b88c04e4f6b7c19ef3
216b7f26e3ecd1bad785c03d541a7480c7757e17,d58229570a9ad3c4be8370a514ba72a29d859603
216b7f26e3ecd1bad785c03d541a7480c7757e17,d73d1d65456b4897e9eab8ad23e40c3174fb77a6
216b7f26e3ecd1bad785c03d541a7480c7757e17,dd4603d2de25f2e094bf1055acd53da7bc2da104
216b7f26e3ecd1bad785c03d541a7480c7757e17,dd613a1791f40b46aeef591283192d8d4021751f
216b7f26e3ecd1bad785c03d541a7480c7757e17,ebced013ec34bd1d07fd6b2bbe17035bfc028499
216b7f26e3ecd1bad785c03d541a7480c7757e17,ec81a7a8080a83d923203aab48844bf546253192
216b7f26e3ecd1bad785c03d541a7480c7757e17,ecda760e3d74e688baced370ca56fa5cc292144c
216b7f26e3ecd1bad785c03d541a7480c7757e17,ed8f90e8910e07576149b8f8f632888e90488fa1
216b7f26e3ecd1bad785c03d541a7480c7757e17,eddabd2403677819150fd95da7acafa2c29ca1de
216b7f26e3ecd1bad785c03d541a7480c7757e17,ede845cf131ae47348f8bb19da333f0b1ed380bd
216b7f26e3ecd1bad785c03d541a7480c7757e17,eeea4322184e54f04f79263eda451cb4272b8ee4
216b7f26e3ecd1bad785c03d541a7480c7757e17,f343b3f825d83ead30e04e23841231521edcf53b
216b7f26e3ecd1bad785c03d541a7480c7757e17,f411c9a8e1140a037984e8fa006808db7580583e
216b7f26e3ecd1bad785c03d541a7480c7757e17,f8d0c6bbe2018013b173536251475b4e3252ca17
216b7f26e3ecd1bad785c03d541a7480c7757e17,f939e024911afa7e352a06f18b5cd5036299d1f6
216b7f26e3ecd1bad785c03d541a7480c7757e17,f9666ed8b93cf0fd54e533230b916827c528a879
216b7f26e3ecd1bad785c03d541a7480c7757e17,fafc6feb6934981d82db71b6aa8fcfb695c392f3
216b7f26e3ecd1bad785c03d541a7480c7757e17,ffe88503387750ad8e7c61f2653c79cd0b85266a
bb111921d2020af454ea492c97a663cbe724ce40,15562d70a41dd02d070462620fbcdb3d5b9c2b73
bb111921d2020af454ea492c97a663cbe724ce40,26fd6812b4ec3cd318e2b3141f2602805d16fa98
bb111921d2020af454ea492c97a663cbe724ce40,3441f72f64bcd11757e9e1686996d714b06952d7
bb111921d2020af454ea492c97a663cbe724ce40,37b0dcf6dbb57074e7e7f0f81ca684be0fe9533c
bb111921d2020af454ea492c97a663cbe724ce40,419b718b87d216820ee2f6ef076d9889f4aac6ee
bb111921d2020af454ea492c97a663cbe724ce40,4b8e03294c596be13a4c62aa546b35eaa1f3c5c5
bb111921d2020af454ea492c97a663cbe724ce40,52b7bf3ba59b31f362aa07f957f1543a29a4279e
bb111921d2020af454ea492c97a663cbe724ce40,5b952089450799b34608dd7a992e60f79be8034a
bb111921d2020af454ea492c97a663cbe724ce40,61704a94e044394e92e83446c7d567553bcf458a
bb111921d2020af454ea492c97a663cbe724ce40,693a614718a96d61968ec573b2932a3301092c9a
bb111921d2020af454ea492c97a663cbe724ce40,6eba7deea791566147b41c5f3f8ebad5e57543f7
bb111921d2020af454ea492c97a663cbe724ce40,80fddbf8e91dd690709950af7d5254e6b07c3084
bb111921d2020af454ea492c97a663cbe724ce40,a1995aeb3f37284f8c0eaef9fc2180609cb457ca
bb111921d2020af454ea492c97a663cbe724ce40,aab43c9c33af00b718cf2ae374b861d49862a563
bb111921d2020af454ea492c97a663cbe724ce40,c3caf34c1c86633b6e80dca29e3cb2b6367a0f93
bb111921d2020af454ea492c97a663cbe724ce40,c57be0b654d6ca624dd08aa49842db5cb35b127d
bb111921d2020af454ea492c97a663cbe724ce40,db2134fb90854e2516dd5b000c9cf7623a097c68
bb111921d2020af454ea492c97a663cbe724ce40,dbc0a468ab103ae29717703d4aa9f682f6a2b664
bb111921d2020af454ea492c97a663cbe724ce40,f37f8cf2e68c44caffba1e43f48f8df02ccdfc74
bb111921d2020af454ea492c97a663cbe724ce40,f7a0d42044b26be8d509310ba20fd8d665943eba
bb111921d2020af454ea492c97a663cbe724ce40,fc532bcdcc0ad0b552a890db4dea4a1277acdcfb
ee8085bd00f437318cce5b919b47233de8c5f6ff,000c54aa4ae7f2109fb5d2a04a4d3f04a37eb588
ee8085bd00f437318cce5b919b47233de8c5f6ff,08758c6676a297f394b2c520678d2f1ab22fac56
