source,target
d75356e2bf674902a06a14bb55d18ee88af5b4bb,2eb99dab8ea6d8c39c66d44e0cb34eb6eff03ba5
d75356e2bf674902a06a14bb55d18ee88af5b4bb,2fdb536da39a014c598ea67b0db88431fcd852a8
d75356e2bf674902a06a14bb55d18ee88af5b4bb,330da625c15427c6e42ccfa3b747fb29e5835bf0
d75356e2bf674902a06a14bb55d18ee88af5b4bb,36632b6ea5ea553d7e48d5f342182650d58cc79d
d75356e2bf674902a06a14bb55d18ee88af5b4bb,38705aa9e8ce6412d89c5b2beb9379b1013b33c2
d75356e2bf674902a06a14bb55d18ee88af5b4bb,3a4bea2033c86ac1d26f76d1d9c07216c9a1a541
d75356e2bf674902a06a14bb55d18ee88af5b4bb,3b718eebc6f4469053dadb5737b67ee18b16722d
d75356e2bf674902a06a14bb55d18ee88af5b4bb,3b900b13a8ae7814c1fb00960ef1da66c4580859
d75356e2bf674902a06a14bb55d18ee88af5b4bb,40566c44d038205db36148ef004272adcd8229d5
d75356e2bf674902a06a14bb55d18ee88af5b4bb,4267074600dd5f5925048084c9c702b1c456c854
d75356e2bf674902a06a14bb55d18ee88af5b4bb,431a4c62de18f48e735a910f34f1d4992389a7ab
d75356e2bf674902a06a14bb55d18ee88af5b4bb,437bef83ed7794a92d55b8d94a859f55eed51d86
d75356e2bf674902a06a14bb55d18ee88af5b4bb,44d71e0ec9f68d8eb802b9ab1dde8368efeac42e
d75356e2bf674902a06a14bb55d18ee88af5b4bb,4519d38567e37ede04f7d3851cbce770bd4aed3b
d75356e2bf674902a06a14bb55d18ee88af5b4bb,456432a38b4d92dfc5c59fc6fdbf1a513ce7bc3b
d75356e2bf674902a06a14bb55d18ee88af5b4bb,45f875c9d146094a75093f03b8e2a90a31ebee92
d75356e2bf674902a06a14bb55d18ee88af5b4bb,4608c47632940d8fee96054d99c303cc7e6a1e5a
d75356e2bf674902a06a14bb55d18ee88af5b4bb,485a66cceeb43312a71f54c2a7f93372c9bdc83b
d75356e2bf674902a06a14bb55d18ee88af5b4bb,491efbc36db86da91669086d213b33ee94aacdbc
d75356e2bf674902a06a14bb55d18ee88af5b4bb,49e07ad29350869a33de7c664adb49def44696cb
d75356e2bf674902a06a14bb55d18ee88af5b4bb,49f4143eb35926b031df823eeed0458ed40e2f40
d75356e2bf674902a06a14bb55d18ee88af5b4bb,4c9e36a0dbdc3e7b20e38bd288a804c05c77e9fa
d75356e2bf674902a06a14bb55d18ee88af5b4bb,4ee73db42eeca04808134c1d8975048eab3ee81b
d75356e2bf674902a06a14bb55d18ee88af5b4bb,500990957fb0f3a54914aff65413d76ae6e69d06
d75356e2bf674902a06a14bb55d18ee88af5b4bb,52b7bf3ba59b31f362aa07f957f1543a29a4279e
d75356e2bf674902a06a14bb55d18ee88af5b4bb,53ca064b9f1b92951c1997e90b776e95b0880e52
d75356e2bf674902a06a14bb55d18ee88af5b4bb,54e325aee6b2d476bbbb88615ac15e251c6e8214
d75356e2bf674902a06a14bb55d18ee88af5b4bb,593d409379604516b01418362e0857799fafb625
d75356e2bf674902a06a14bb55d18ee88af5b4bb,5b0d644f5c4b9880cbaf79932c0a4fa98996f068
d75356e2bf674902a06a14bb55d18ee88af5b4bb,5ccf7658018981bf492d0c8d66277d22ebaac815
d75356e2bf674902a06a14bb55d18ee88af5b4bb,5cd6b00917bb25e3565c501ddc4898fcce944e40
d75356e2bf674902a06a14bb55d18ee88af5b4bb,5eb1a272f9933a11d113cf63fe659e073942bce5
d75356e2bf674902a06a14bb55d18ee88af5b4bb,6c2b28f9354f667cd5bd07afc0471d8334430da7
d75356e2bf674902a06a14bb55d18ee88af5b4bb,6c90345f4b020162cc8121be6cc2abcd0ad2b849
d75356e2bf674902a06a14bb55d18ee88af5b4bb,7104856c0b1a208dcc111977bbecdea1036f9537
d75356e2bf674902a06a14bb55d18ee88af5b4bb,72a1c4a898d54bc33e0d115fc850fd3b6415e3d2
d75356e2bf674902a06a14bb55d18ee88af5b4bb,762176d0c509fac7649ef9188b3161506f755189
d75356e2bf674902a06a14bb55d18ee88af5b4bb,7c316f6630e52fe5bfc027ea1795339035f6ab3f
d75356e2bf674902a06a14bb55d18ee88af5b4bb,8017699564136f93af21575810d557dba1ee6fc6
d75356e2bf674902a06a14bb55d18ee88af5b4bb,818d138bb6614f226a6cf73f69404ca917aebfdf
d75356e2bf674902a06a14bb55d18ee88af5b4bb,848ff553a7463f81601b97e1909e25a990d97836
d75356e2bf674902a06a14bb55d18ee88af5b4bb,87f40e6f3022adbc1f1905e3e506abad05a9964f
d75356e2bf674902a06a14bb55d18ee88af5b4bb,88ae34fa89e35ebd15e4b8d44e288e757547a1ab
d75356e2bf674902a06a14bb55d18ee88af5b4bb,88b3959b6f5333e5358eac43970a5fa29b54642c
d75356e2bf674902a06a14bb55d18ee88af5b4bb,8a48d49a399c36ed54ac6e9a96a9dd444543009f
d75356e2bf674902a06a14bb55d18ee88af5b4bb,8a7e4164d954eb55617362dcb18ca1359b4b753b
d75356e2bf674902a06a14bb55d18ee88af5b4bb,8bdda840ec8990e24c5a70db171edac330ebf650
d75356e2bf674902a06a14bb55d18ee88af5b4bb,8c104e4f9c4206874f530b7151cdb43e181f6c37
d75356e2bf674902a06a14bb55d18ee88af5b4bb,91e2b87f884b54847489d1ad156c144ce830fc25
d75356e2bf674902a06a14bb55d18ee88af5b4bb,9426b5affb6a5fb44c341defc3c9d7736ff868b6
d75356e2bf674902a06a14bb55d18ee88af5b4bb,9529c25408dc86194d417aed73d49ae0e418f1be
d75356e2bf674902a06a14bb55d18ee88af5b4bb,97efafdb4a3942ab3efba53ded7413199f79c054
d75356e2bf674902a06a14bb55d18ee88af5b4bb,9a700c7a7e7468e436f00c34551fbe3e0f70e42f
d75356e2bf674902a06a14bb55d18ee88af5b4bb,9b0dd87208a03e78105491e3727213b9b8ac0419
d75356e2bf674902a06a14bb55d18ee88af5b4bb,9b6903d038c7407e40fad88030316629faf173cc
d75356e2bf674902a06a14bb55d18ee88af5b4bb,9d75cc322a4e06d0a3a868cb91b04219a289c12c
d75356e2bf674902a06a14bb55d18ee88af5b4bb,9f4e85beb8693ba1a98be5b8a8e9613e2720d970
d75356e2bf674902a06a14bb55d18ee88af5b4bb,a61c4670b46e242e64cc263544508c4e8bad3f2b
d75356e2bf674902a06a14bb55d18ee88af5b4bb,a83d6476bd25c3cc1cbfb89eab245a8fa895ece8
d75356e2bf674902a06a14bb55d18ee88af5b4bb,a83e9272fe67d617368a22bbfddc43a9654e270b
d75356e2bf674902a06a14bb55d18ee88af5b4bb,a935004c14546cf40f12686d18f0dbeb51561f65
d75356e2bf674902a06a14bb55d18ee88af5b4bb,abd1c342495432171beb7ca8fd9551ef13cbd0ff
d75356e2bf674902a06a14bb55d18ee88af5b4bb,ad371cf8e62a99d0e10cb0e26a558b2b02118482
d75356e2bf674902a06a14bb55d18ee88af5b4bb,adade3149b2a6177296de352f003471eefa958b8
d75356e2bf674902a06a14bb55d18ee88af5b4bb,af8b3c62eb35efc23a50e65547828e38d8ff9eab
d75356e2bf674902a06a14bb55d18ee88af5b4bb,b1fd60982458b7f4b879f861bf4df9b8419ce4e8
d75356e2bf674902a06a14bb55d18ee88af5b4bb,b2a35b6693c74abe7d42ba13e8b90c1545b569f7
d75356e2bf674902a06a14bb55d18ee88af5b4bb,b365b8e45b7d81f081de44ac8f9eadf9144f3ca5
d75356e2bf674902a06a14bb55d18ee88af5b4bb,b8160ac3f34352b4f1fa99cb49bd72acef31240e
d75356e2bf674902a06a14bb55d18ee88af5b4bb,b8ff13570f6f0d8b93c3d22cf2048d6f310a0a5e
d75356e2bf674902a06a14bb55d18ee88af5b4bb,b9501860e6f6c20490c912585f3d4780919f4fe0
d75356e2bf674902a06a14bb55d18ee88af5b4bb,bd2a6d7c989ea171afbf44bb3659e99d22c19238
d75356e2bf674902a06a14bb55d18ee88af5b4bb,bd7d93193aad6c4b71cc8942e808753019e87706
d75356e2bf674902a06a14bb55d18ee88af5b4bb,bdf0b584a80af50674e377c97c6e3035a82ff4b7
d75356e2bf674902a06a14bb55d18ee88af5b4bb,c1f4f6222167e95bdf07a1358960a0a3ab2320a4
d75356e2bf674902a06a14bb55d18ee88af5b4bb,c2c52ccca6981b52c9a4dfa02da430da3d0fd121
d75356e2bf674902a06a14bb55d18ee88af5b4bb,c2fcb00fe4b773f9cb1682aaa69749aac59f711d
d75356e2bf674902a06a14bb55d18ee88af5b4bb,c34467299f20cd47a0f155d357439967030de972
d75356e2bf674902a06a14bb55d18ee88af5b4bb,c3ce78766a58ece15bc2b1ee2a8d33c3b8549589
d75356e2bf674902a06a14bb55d18ee88af5b4bb,c4f63a7de9288bc6b87296114cecf1e420a1806b
d75356e2bf674902a06a14bb55d18ee88af5b4bb,c4fd9c86b2b41df51a6fe212406dda81b1997fd4
d75356e2bf674902a06a14bb55d18ee88af5b4bb,c79f30f53f447450ee1d61d69d50388d118acd5f
d75356e2bf674902a06a14bb55d18ee88af5b4bb,c8c66af8271d17092b8e2fa575d6e129bc06a564
d75356e2bf674902a06a14bb55d18ee88af5b4bb,c9f5723859a665c3e54b8d9a1a7eecb8b5084af6
d75356e2bf674902a06a14bb55d18ee88af5b4bb,cde1153a69ddd7c88f3a736c96bd64a25afb1ba3
d75356e2bf674902a06a14bb55d18ee88af5b4bb,ce180789d05c7e57e3adb5b7763ff337dde31612
d75356e2bf674902a06a14bb55d18ee88af5b4bb,cfd34e285ff2c2b32e04dab98f828da9038fa842
d75356e2bf674902a06a14bb55d18ee88af5b4bb,d00760ca054a90bf6f8bec742635ecca8d76a67d
d75356e2bf674902a06a14bb55d18ee88af5b4bb,d04788c38a8481004426077685f45c8c2bff2750
d75356e2bf674902a06a14bb55d18ee88af5b4bb,d0a70c6f26b022f7373e4b6f2532bb9289308a37
d75356e2bf674902a06a14bb55d18ee88af5b4bb,d3687c855977095204baa969335ff4177613bbea
d75356e2bf674902a06a14bb55d18ee88af5b4bb,da6af72069d401e1aa20152586667ca3cab4a537
d75356e2bf674902a06a14bb55d18ee88af5b4bb,e99603b5b524485bcf1afb2f01acadc34dfb033c
d75356e2bf674902a06a14bb55d18ee88af5b4bb,e9ab6f110a8fa973ff476b2128d61d55239166ac
d75356e2bf674902a06a14bb55d18ee88af5b4bb,ec8a2f6cfe72309f5f1608d22ec28778d3ee976a
d75356e2bf674902a06a14bb55d18ee88af5b4bb,edc92399f12c2f4f9c232feab790e7015c5ec36b
d75356e2bf674902a06a14bb55d18ee88af5b4bb,ee2cd1d17f833d3c157a1016a778c7c22af555a2
d75356e2bf674902a06a14bb55d18ee88af5b4bb,ee83c9022afb15cc21eab443ac09e742599d5b94
d75356e2bf674902a06a14bb55d18ee88af5b4bb,f0b25b16bdcb7b6418e284255b9e2ba32a7585d4
d75356e2bf674902a06a14bb55d18ee88af5b4bb,f1a626bee8bb1d0cb9f9647bb15143911cf5d166
d75356e2bf674902a06a14bb55d18ee88af5b4bb,f22f6972e66bdd2e769fa64b0df0a13063c0c101
d75356e2bf674902a06a14bb55d18ee88af5b4bb,f37e1b62a767a307c046404ca96bc140b3e68cb5
d75356e2bf674902a06a14bb55d18ee88af5b4bb,f4c018bcc8ea707b83247866bdc8ccb87cd9f5da
d75356e2bf674902a06a14bb55d18ee88af5b4bb,f71fd7a5f6ac710bec87cd08c5cb396d471f4309
d75356e2bf674902a06a14bb55d18ee88af5b4bb,f75b70c9d7078724b592ec3e21de705e7b6ff73f
d75356e2bf674902a06a14bb55d18ee88af5b4bb,fa8da2beaca1690a60169d9e30a8b83979bb2ac4
d75356e2bf674902a06a14bb55d18ee88af5b4bb,fc4c9a3177f53de98f0ebb2d070629d10f646917
d75356e2bf674902a06a14bb55d18ee88af5b4bb,fdb7a45fc0db8e1ffdbc18e08e30f397d9530741
d75356e2bf674902a06a14bb55d18ee88af5b4bb,ffe71f10d96323639b4647883a65445e1fe4a969
c4ec5dc7d68d858e141113feca9921c632b3b2d5,04341fe9b2f336e5ba615f23ed5dbad65746dbfb
c4ec5dc7d68d858e141113feca9921c632b3b2d5,3172e027e6bd964c60933bb9ca6788e7959bc524
c4ec5dc7d68d858e141113feca9921c632b3b2d5,7a5e985f0e270b7007c45648d50c9892b7626ff5
c4ec5dc7d68d858e141113feca9921c632b3b2d5,840bd7ac16bedc30bbd94c64e2277f8c9d4d4d83
c4ec5dc7d68d858e141113feca9921c632b3b2d5,9a2d7537d0c0b22a0e303c57b97531550d0908db
c4ec5dc7d68d858e141113feca9921c632b3b2d5,9fad1ee8b6ed596f72b81f61f01def620a4ee997
c4ec5dc7d68d858e141113feca9921c632b3b2d5,a18ff1fa306b2dfe9c5d0e3c55c4efdbf6d86270
c4ec5dc7d68d858e141113feca9921c632b3b2d5,a71f1aa38af002096878f1ed83cfd2448463c88b
c4ec5dc7d68d858e141113feca9921c632b3b2d5,b1cc71131a423a06372c82221abd87b6a39351b7
c4ec5dc7d68d858e141113feca9921c632b3b2d5,ec5b190b8bfdfc6c7510b64c0093948bd425246b
e9862146f11fb22df97231b3cccf0e95e8fc2749,029a4acdd1627e768255ff7f5196082d4965729f
e9862146f11fb22df97231b3cccf0e95e8fc2749,1150f9289c6151506e3f7cf0e6ebbcfd49f1dace
e9862146f11fb22df97231b3cccf0e95e8fc2749,19730eb13c0f2be5684ab0585205a50dbc4eda09
e9862146f11fb22df97231b3cccf0e95e8fc2749,249e6db3fb49f2c08ca5e66ab40a5154fdb7d9ba
e9862146f11fb22df97231b3cccf0e95e8fc2749,24a8d5f99727f9a0d0a01673970f785442da7d82
e9862146f11fb22df97231b3cccf0e95e8fc2749,33be58314f2f4f0de1598b03913ebdb2e541caa1
e9862146f11fb22df97231b3cccf0e95e8fc2749,340e8db8d35bc3343727ac51c905f9dbd6c92c18
e9862146f11fb22df97231b3cccf0e95e8fc2749,3566dff6b739da8e42bf7e6c12795ef5c8df42dd
e9862146f11fb22df97231b3cccf0e95e8fc2749,4568b4250499ae1b511984b1ae8fcec716b76662
e9862146f11fb22df97231b3cccf0e95e8fc2749,51dc914747a706386420dff601ba5c1980f92fb3
e9862146f11fb22df97231b3cccf0e95e8fc2749,5615f0dcb2ca61097d736c15aa4054e33a38a209
e9862146f11fb22df97231b3cccf0e95e8fc2749,83165c83d1ad77920e3e6f1ec5fa00373fdd9fd8
e9862146f11fb22df97231b3cccf0e95e8fc2749,97efafdb4a3942ab3efba53ded7413199f79c054
e9862146f11fb22df97231b3cccf0e95e8fc2749,995bd32e589f00e3761e3d5bfb0adda469fb2da2
e9862146f11fb22df97231b3cccf0e95e8fc2749,a1fe2b5095c4fb776e4e4fcf7dbfb6eaed66bbfa
e9862146f11fb22df97231b3cccf0e95e8fc2749,bd6f040202860315c8a0e5418f851b5ed24b4be8
e9862146f11fb22df97231b3cccf0e95e8fc2749,e7dbbbd570006bb6255667f87780a325277ca591
e9862146f11fb22df97231b3cccf0e95e8fc2749,f4a6a88dce5d2c4dae514972c1d30384a555ddb6
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,1ab7aa767e1779c87d822325859e47fe2986e6b2
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,20e3c504885dac3b7f74645a508d36c91f894bcb
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,32ded5ced33ab3d73d026aff0acfb98adbcdf0a3
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,3f200c41618d0c3d75c4cd287b4730aadcf596f7
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,3f2c353d5fc36f945cf5146d884a1d79391759ac
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,47aa3758c0ac35bfb2a3d2bbeff1e0ac28e623c2
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,4fedc039ef7aa60d9c3ac0d0a076ac34f73f12a0
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,59035246b3b193ef41fe2be6ed50cbdc72b7189b
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,65f4797381067e47481decb546879f6b656d14b9
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,6b6a5fe05f19bd4322a43b0f688b854db40a2fdd
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,8fcaa16b03b4aab9f3f76f3be953b05e47cdaf22
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,96fff7583363c2faa1d7d65332be938ada896114
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,adb73d51b8473bfa403664d5417c1dea9343bba6
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,c3df12f0546e61c106732cf3f87efe419b1da411
d4de528645fdfc6d954364a8e6eeeed9480ccfa2,fea535fd5abce9b47ebeb5d73ac3d70325e6c686
60e28c7da56eb61dd8ddb710a6f079ef02668014,098c8cc2363d10734495e7ec5d62f3ff018ed630
60e28c7da56eb61dd8ddb710a6f079ef02668014,2981e8267135dae55c0c061ee214e888ecbef099
60e28c7da56eb61dd8ddb710a6f079ef02668014,2c9b78203f61d30cf6c3b04a979554d3e59a3f61
60e28c7da56eb61dd8ddb710a6f079ef02668014,30a8fd385e15cd895ccc590688c9705bbe7d2681
60e28c7da56eb61dd8ddb710a6f079ef02668014,447eb7dca37b7174f61385f7cb67118c63a9be99
60e28c7da56eb61dd8ddb710a6f079ef02668014,627a51489c5e891dea1c56bb8287fabaee7f4a87
60e28c7da56eb61dd8ddb710a6f079ef02668014,79d0d533d4d14ca69e64a7e61aa54dfdfbb5ffdc
60e28c7da56eb61dd8ddb710a6f079ef02668014,c36991759325bedd19f69264f72d1cbf59a6158c
60e28c7da56eb61dd8ddb710a6f079ef02668014,c511c68472c2e4bebc15c5906637e25408e512e6
60e28c7da56eb61dd8ddb710a6f079ef02668014,c78d55df1d508f02d6cc7606671e5908af865758
60e28c7da56eb61dd8ddb710a6f079ef02668014,ca2949898b9a139f7b9129d414b3c1cafe915b61
bf79c966b293dbc5551de9785a696c099dff355b,1406b6d771c270aff4dcb1c96e4f5c62c02c00a5
bf79c966b293dbc5551de9785a696c099dff355b,202cbbf671743aefd380d2f23987bd46b9caaf97
bf79c966b293dbc5551de9785a696c099dff355b,2184fb6d32bc46f252b940035029273563c4fc82
bf79c966b293dbc5551de9785a696c099dff355b,34ddd8865569c2c32dec9bf7ffc817ff42faaa01
bf79c966b293dbc5551de9785a696c099dff355b,41fef1a197fab9684a4608b725d3ae72e1ab4b39
bf79c966b293dbc5551de9785a696c099dff355b,4341446db90f569e689cddf2b08a5093a5bb83ae
bf79c966b293dbc5551de9785a696c099dff355b,44bed05c75b761e1ad2a93c0be35a2acb4deb5b9
bf79c966b293dbc5551de9785a696c099dff355b,4f7476037408ac3d993f5088544aab427bc319c1
bf79c966b293dbc5551de9785a696c099dff355b,51ff037291582df4c205d4a9cbe6e7dcec8f5973
bf79c966b293dbc5551de9785a696c099dff355b,6463cac46c43625ef78a9e0a3c2fc19affead187
bf79c966b293dbc5551de9785a696c099dff355b,7380c7350fe716379415c2c156d11457c9127ad5
bf79c966b293dbc5551de9785a696c099dff355b,73d6a26f407db77506959fdf3f7b853e44f3844a
